,arcid,press,title,content,journalist,date,link,category
33,213322224,경향신문,"황태 마르는 혹한에, 용대리는 함박웃음","“이곳 주민들은 뼛속까지 파고드는 냉기를 오히려 반길 겁니다. 콧속이 쩍쩍 달라붙을 정도의 매서운 한파가 이어져야 황태의 품질도 좋아지고 일할 맛도 나거든요.” 지난 25일 오후 강원 인제군 북면 용대리 330번지 일대 북천변에 자리 잡고 있는 산골황태덕장에 들어서자 철재와 나무로 만든 야외 건조대에 빼곡하게 걸려 있는 명태가 눈에 가득 들어왔다. 1650㎡ 규모인 이 덕장에서 찬 바람을 맞으며 건조 중인 명태는 24만여마리에 달한다. 맹추위에도 불구하고 명태의 건조 상태를 꼼꼼히 살피던 주인 이종구씨(62)는 “이번 겨울엔 영하 5도~영하 15도 안팎의 추위가 이어져 최고 품질의 황태가 만들어질 것 같다”고 말했다. 인제군 북면의 이날 아침 최저기온은 영하 24.1도를 기록했다. 한낮에도 영하 10도를 밑도는 등 동장군이 기승을 부렸다. (사)인제용대황태연합회 회장이기도 한 이씨는 “혹한의 날씨에 명태가 얼었다 녹기를 반복하며 3~4개월가량 건조되는 과정을 거쳐야 속살이 스펀지처럼 부들부들한 황태가 된다”고 설명했다. 이씨는 “좋은 품질의 황태를 생산하기 위해서는 눈·바람·추위, 삼박자가 맞아야 한다”며 “이 때문에 이곳 주민들은 추울수록 더 바빠진다”고 말했다. 내설악을 품고 있는 백두대간의 들머리에 있는 산골 마을인 용대리는 고산준령을 타고 내려오는 칼바람으로 인해 강추위가 이어지고 폭설이 잦다. 인제군 북면 백담사 입구에서 진부령과 미시령 길로 갈라지는 용대삼거리 사이 북천변 3㎞ 일대에는 매년 겨울 990~1만3200㎡에 이르는 20~30여개 황태덕장이 설치된다. 올해에는 28개 덕장에서 1800만~2000만마리 황태를 생산할 예정이다. 이는 국내 전체 황태 생산량의 70%가량을 차지하는 엄청난 양이다. 품질 좋은 황태가 많이 생산되다 보니 마을 곳곳에는 20여개 전문 요리점이 생겨나기도 했다. 이영용 용대3리 이장(57)은 “240가구 430여명 주민 가운데 90% 이상이 황태 관련 산업에 종사하고 있다”며 “용대리는 영하의 날씨와 공생하는 셈”이라고 말했다. 이 이장은 “겨우내 하얀 눈이 쌓인 황태덕장의 모습은 내설악 자연과 어우러져 아름다운 풍광을 연출한다”면서 “많은 사람이 우리 마을을 찾아 겨울철 낭만을 즐기며 구수한 황태맛의 진수를 느끼셨으면 좋겠다”고 했다. 혹한의 자연 속에서 건조된 용대리 황태는 2개월가량 저온저장을 통한 숙성 과정을 거쳐 4월부터 본격 출하된다. 글·사진 최승현 기자 cshdmz@kyunghyang.com",최승현 기자,20230129,https://v.daum.net/v/20230129213322224,society
34,212803168,경향신문,‘장벽’ 높은 강남 8학군…경기로 가는 초·중등 학생들,"최근 10년간 서울로 들어온 초·중등 학생보다 서울을 떠나간 학생이 더 많은 것으로 나타났다. 강남 8학군으로 향하는 학생들도 갈수록 줄어들고 있다. 반면 경기지역은 전입하는 학생들이 늘어나면서 이른바 명문으로 불리는 학군지역이 옮겨갈 수 있다는 분석이 나온다. 29일 종로학원은 한국교육개발원 교육통계서비스 자료를 분석한 결과 이같이 나타났다고 밝혔다. 2013년부터 지난해까지 서울지역 중학생은 매년 순유출(전입-전출)해 총 5342명이 타 지역으로 떠나갔다. 10년 동안 서울로 전입한 중학생보다 서울에서 타 지역으로 전출한 중학생이 더 많았다는 뜻이다. 2018년 이후 최근 5년간 서울에서는 중학생 2845명이 순유출했는데, 이는 직전 5년(2013~2017년)의 순유출 규모(2497명)보다 348명 많은 수치다. 명문 학군으로 알려진 서울 강남구, 서초구 등 일명 ‘강남 8학군’으로 옮겨오는 학생도 줄고 있다. 2013년부터 2017년까지는 이곳으로 1994명이 순유입했으나 2018년부터 지난해까지는 절반 수준인 1021명이 순유입했다. 순유출 규모가 전국에서 가장 큰 서울과 달리 경기권에서는 10년간 총 4120명이 순유입했다. 2018~2022년에는 3243명이 순유입했는데, 이는 직전 5년(877명)보다 약 269.8% 증가한 수준이다. 지난해 기준 하남시(390명), 평택시(199명), 화성시(156명) 순으로 순유입 규모가 컸다. 초등학생도 마찬가지다. 서울지역 초등학생은 2013년 이후 5년간 1만6948명, 2018년 이후 5년간 1만6713명이 순유출해 10년간 총 3만3661명이 떠나갔다. 반면 경기권에서는 같은 기간 444명에서 1만4856명으로 순유입 규모가 확대됐다. 임성호 종로학원 대표는 “기존 명문 학군지의 부동산 가격 같은 진입장벽이 변수로 작용했을 것”이라며 “명문 학군지에서도 성적이 상위권이 아니면 사실상 일반 지역과 별반 차이가 없다는 인식도 영향을 준 것으로 보인다”고 했다. 그는 이어 “명문학군 ‘강남 8학군’도 이제 옛말이 될 수도 있다”며 “학생 순유입이 발생하는 지역에 학원 등 교육인프라가 밀집돼 명문학군으로 새롭게 자리 잡을 가능성이 있다”고 했다. 김나연 기자 nyc@kyunghyang.com",김나연 기자,20230129,https://v.daum.net/v/20230129212803168,society
35,212753166,경향신문,"‘더 내는’ 국민연금, 소득대체율 결론 못 내","국민연금 재정추계전문위원회가 지난 27일 5차 재정추계 시산 결과를 내놓은 가운데 본격적인 연금개혁 논의에도 불이 붙을 것으로 예상된다. 기금 고갈 예측 시점이 2055년으로 지난 4차 재정추계 때보다 2년 더 앞당겨지면서 보험료율을 올려 ‘더 내는’ 쪽의 개혁 방향에는 전문가들 의견이 대체로 일치했다. 그러나 소득대체율 조정으로 ‘얼마나 받을지’를 두고는 치열한 논쟁이 예상된다. 29일 보건복지부와 국민연금공단 등에 따르면 이번 5차 재정추계 작업은 당초 3월로 예정됐던 발표 시기를 두 달가량 앞당겨 마무리됐다. 현행 국민연금의 골격을 그대로 유지할 경우 2041년부터 수입보다 지출이 더 많아지는 수지적자가 발생하고, 2055년이 되면 기금이 모두 소진될 수 있다는 예측이 나왔다. 때문에 25년 동안 9%로 동결된 보험료율 인상은 피할 수 없게 됐다. 국민연금 재정이 향후 악화되는 위기를 앞두고 단순히 보험료율만 조정해 재정을 안정화하려면 4차 재정추계 때보다 필요보험료율을 1.66~1.84%포인트 더 올려야 목표로 하는 시나리오별 적립기금 규모를 달성할 수 있을 것이란 분석이 나온 것이다. 현재로선 국민연금 개혁 추진 방향이 보험료율과 함께 소득대체율(생애평균소득 대비 노후연금액 비율), 연금수급개시 연령 등을 조정하는 ‘모수개혁’ 방식에 집중될 것이란 관측이 유력하다. 이 중에 보험료율은 인상을 전제로 할 때 구체적으로 어느 정도의 인상폭과 속도로 올려 나갈지에 대한 시나리오도 제시된 바 있다. 정부가 지난해 5월부터 13차례에 걸쳐 진행한 전문가 포럼에서는 현행 9%인 보험료율을 2025년부터 매년 0.5%포인트씩 12년간 올려 2036년에 15%를 달성하면 기금 고갈 시점을 16년 늦출 수 있다는 분석이 나왔다. 그밖에도 3년마다 1%포인트씩 16년간 올리면 2040년에, 매해 0.2%포인트씩 30년에 걸쳐 올리면 2054년에 목표로 한 보험료율 15%를 달성하고 기금 고갈 시점도 12~17년 늦출 수 있으리라고 예측됐다. 다만 소득대체율을 두고는 국회 연금개혁특위 민간자문위원회가 지난 18일 낸 자문안에서도 이렇다 할 결론을 내리지 못했다. 소득대체율은 2008년 50%로 조정된 이후 해마다 0.5%포인트씩 낮아져 2028년에는 40%까지 내려간다. 저출생 고령화로 미래세대의 인구 비중이 줄어드는 점을 고려해 세대 간 형평성을 위해서도 소득대체율을 인상해선 안 된다는 전문가들도 적지 않다. 반대로 노인빈곤율이 경제협력개발기구(OECD) 평균의 3배에 육박하는 데다, 40%대인 명목 소득대체율과 달리 연금 가입기간이 평균 18.7년으로 짧아 실질 소득대체율은 20%대에 불과하다는 점에서 좀 더 인상해야 한다는 목소리도 만만찮다. 김태훈 기자 anarq@kyunghyang.com",김태훈 기자,20230129,https://v.daum.net/v/20230129212753166,society
36,212607152,뉴시스,"춘천 엘리시안 강촌 스키장 리프트 멈춰 70여명 한때 고립, 구조",기사내용 요약 비상 발전기 가동하자 리프트 정상 작동 [춘천=뉴시스]김경목 기자 = 29일 오전 11시40분께 강원 춘천시 엘리시안 강촌 리조트 스키장에서 리프트가 멈추는 사고가 발생했다. 이 사고로 중급자 리프트에 탑승했던 스키어·보더 70여명이 비상 발전기가 가동되기 20분여 동안 고립됐다. 엘리시안 강촌 스키장 측은 리프트 운영을 중단하고 원인 파악을 하고 있다. 한편 지난해 12월 평창 KH그룹 알펜시아 리조트 스키장에서도 중급자 리프트가 멈춰 소방구조대가 출동한 바 있다.,김경목 기자,20230129,https://v.daum.net/v/20230129212607152,society
37,212549149,뉴시스,안동 한 야산서 산불...60대 2명 얼굴 1도 화상,"기사내용 요약 임야 0.004㏊가량을 태우고 30여분 만에 진화 불끄려던 60대 부부 얼굴 1도 화상 [안동=뉴시스]안병철 기자 = 경북 안동 한 야산에서 불이 나 임야 0.004㏊가량을 태우고 30여분 만에 꺼졌다. 29일 안동소방서에 따르면 오후 4시 19분께 안동시 수상동 한 야산에서 불씨 부주의로 추정되는 산불이 났다. 불이 나자 인근 주민 3명이 불을 끄기 위해 물통을 들고 산을 올랐다가 부부관계인 A(60대)씨와 B(60대·여)씨가 얼굴에 1도 화상을 입고 병원으로 이송돼 치료를 받고 있다. 소방당국은 장비 32대와 헬기 1대, 인력 95명을 투입해 이날 오후 4시 44분께 완진했다. 소방과 경찰은 화재 현장에 음식물과 볏짚을 태운 흔적을 토대로 정확한 화재 원인을 조사하고 있다.",안병철 기자,20230129,https://v.daum.net/v/20230129212549149,society
38,212454141,경향신문,대법 “긴급조치 1·4호 피해자에도 국가 배상 책임”,"박정희 정권 때 긴급조치 1·4호로 시민이 입은 피해도 국가가 배상해야 한다는 대법원 판단이 나왔다. 지난해 8월 대법원 전원합의체는 긴급조치 9호 피해자에 대한 국가의 배상책임을 확대하는 새 판례를 제시했는데, 이 판례를 긴급조치 1·4호 사건에도 적용한 것이다. 대법원 2부(주심 민유숙 대법관)는 긴급조치 1·4호 위반으로 체포됐던 A씨가 국가를 상대로 낸 손해배상 청구소송을 원고 승소 취지로 파기해 부산지법에 돌려보냈다고 29일 밝혔다. A씨는 1974년 긴급조치 1·4호 위반 혐의로 영장 없이 체포돼 넉 달 가까이 구속된 뒤 기소되지 않고 풀려났다. A씨는 2007년 민주화보상법에 따라 민주화운동 관련자로 인정받아 보상금을 받았다. 그는 2019년 국가배상 소송을 제기했다. 2018년 헌재가 민주화보상법이 일부 위헌이라고 결정한 데 따른 것이었다. 당시 민주화보상법은 긴급조치 피해자들이 민주화운동 관련 보상금을 받았다면 재판상 ‘화해’로 간주해 국가로부터 별도 배상을 받지 못하도록 돼 있었다. 1·2심 재판부는 수사기관의 불법행위를 인정하면서도 소멸시효가 지났다며 A씨의 청구를 기각했다. A씨는 헌재가 민주화보상법에 일부 위헌 결정을 내린 2018년을 기준으로 소멸시효를 따져야 한다고 주장했으나 재판부는 받아들이지 않았다. A씨 사건이 상고심이 계류 중이던 지난해 8월 대법원 전원합의체는 긴급조치 9호 발령과 그에 기초한 수사·재판이 위법하므로 국가가 피해자들에게 배상해야 한다고 판례를 변경했다. 그리고 대법원은 이 판례를 긴급조치 1·4호 피해에도 적용할 수 있다며 A씨에 대한 국가배상 책임을 인정했다. 대법원은 이와 별도로 1977년 긴급조치 9호 위반 혐의로 징역형을 선고받고 복역한 B씨에 대해서도 국가배상 책임을 인정했다. B씨는 2013년 국가배상 소송을 제기했으나 ‘민주화운동 관련자로 보상금을 받아 재판상 화해로 간주한다’는 이유로 패소했다. 그는 민주화보상법에 대한 헌법소원을 내 2018년 헌재에서 위헌 결정을 받은 후 2019년에 재심을 청구했다. 김희진 기자 hjin@kyunghyang.com",김희진 기자,20230129,https://v.daum.net/v/20230129212454141,society
39,212444140,경향신문,SNS에 퍼진 ‘청량리역 노숙인 동사’?…노숙인도 동사도 아니었다,"지난 26일 오후 5시30분쯤 서울 동대문구 청량리역 3층 맞이방 맞은편 대기의자에서 한 남성이 숨진 채 발견됐다. “옆자리에 앉은 사람이 의자에서 움직이지 않는다”는 시민의 신고로 출동한 역무원이 남성의 상태를 처음 확인했다. 남성의 죽음은 같은 날 오후 7시쯤 한 시민이 페이스북에 “청량리역에서 노숙인이 한파 속에서 동사했다”는 글과 함께 사진을 게시해 알려졌다. 사진에는 폴리스라인 너머에 파란 천이 덮인 시신 한 구와 주변을 오가는 시민들의 모습이 담겼다. 다른 시민도 비슷한 시간 “한 주검이 누웠습니다. 청량리역 3층 맞이방. 차디찬 대리석 바닥에 수많은 행인의 친절한 무관심”이라는 목격담을 사회관계망서비스(SNS)에 남겼다. 목격담은 트위터 등에서 1만회 이상 공유되며 빠르게 퍼졌다. 29일 경향신문 취재 결과 사망한 남성 A씨는 노숙인이 아니었다. 사망 원인도 동사가 아니었다. 81세인 A씨의 사망 원인은 급성 심정지로 확인됐다. 철도경찰 관계자는 “범죄 혐의점은 없었다”며 “(청량리역 내) 대기소 의자에 앉아 있다가 돌아가신 걸로 파악됐다”고 했다. A씨는 사망 당일인 26일 오전 10시부터 청량리역에 머무른 것으로 추정된다. 청량리역에서 근무하는 철도경찰 B씨는 “오전 10시쯤부터 역내에 계셨던 것으로 안다”며 “10시에 (역에) 도착해서 오후 5시30분쯤 발견됐으니 오래 계신 것”이라고 했다. B씨는 A씨를 무궁화 열차 이용객으로 추정했지만, A씨가 이날 열차를 이용한 내역은 발견되지 않았다. 청량리역 측도 “A씨의 열차 이용 기록은 나오지 않았다”고 했다. A씨 사망진단서에 적힌 사망 추정 시각은 오후 4시쯤이다. 철도경찰에 따르면 119구급대가 출동해 A씨의 사망을 최종 확인한 시각은 오후 7시36분으로, 사망 후 3시간36분이 지난 뒤였다. 청량리역 식품판매대 직원 김모씨(34)는 “같이 일하는 이모가 (A씨가) 눈을 감고 의자에 앉아서 자는 줄 알았는데 꽤 오래 계셔서 걱정된다고 말하긴 했다”며 “그냥 할아버지가 많이 앉아 계시니까 몰랐다. 유난히 오래 앉아 계셨다더라”고 말했다. 청량리역 관계자는 “큰 역이다보니 이런 일이 종종 있다”며 “역에 머무는 사람이 많다 보니 한 사람만 특정해서 살피긴 어렵다”고 했다. A씨 시신 수습 상황을 지켜본 시민 C씨는 “자세한 상황은 알 수 없었지만, 차가운 바닥에 시신이 놓여 있고 사람들이 무심하게 지나치는 모습이 인상에 남았다”고 말했다. A씨는 아들 부부와 떨어져 혼자 살며 청량리역을 종종 찾은 것으로 보인다. 아들과 왕래가 끊긴 것은 아니었다. 아들 D씨는 빈소에서 기자와 만나 “명절 때 뵙고 얼마 안 지났는데 갑자기 이렇게…”라며 말끝을 흐렸다. D씨는 “아버지가 청량리역을 자주 다니셨다. 청량리역에서 약속도 많이 잡으시고, 경동시장도 많이 가셨다”며 “사시는 곳은 다른 곳인데 그쪽으로 옛날부터 많이 다니셨다”고 했다. D씨는 “고령이시기도 하고, 몸이 안 좋은 상태에서 나와서 갑자기 그렇게 되신 것 같다”고 했다. A씨가 평소 앓던 지병은 없었다고 했다. 김송이·윤기은·이유진 기자 songyi@kyunghyang.com",김송이·윤기은·이유진 기자,20230129,https://v.daum.net/v/20230129212444140,society
40,212441139,경향신문,"무주택 청년 전세 대출사기 일당, 지원금 83억 챙겨","무자본 갭투자자 주택을 사들인 뒤 허위 세입자를 이용해 정부 전세대출 지원금을 받아챙기는 수법으로 83억원을 챙긴 일당이 경찰에 붙잡혔다. 인천경찰청 광역수사대는 특정경제범죄가중처벌법상 사기 등 혐의로 대출사기 일당 A씨(30대) 등 151명을 체포해 이 중 A씨와 대출 브로커 B씨 등 14명을 구속했다고 29일 밝혔다. 경찰은 나머지 137명 중 허위 세입자 등 119명은 같은 혐의로, 공인중개사 18명은 행정사법 위반 혐의로 불구속 입건했다. 이들은 무주택 청년 전세대출 제도의 허점을 악용해 2021년 10월부터 지난해 4월까지 수도권과 경주·대구·대전·광주 등에서 대출금 83억원을 빼돌려 챙긴 혐의를 받고 있다. A씨는 무주택 청년 전세대출을 해주는 시중 은행이 서류 심사만으로 쉽게 대출을 해주는 점에 착안해 범행을 계획했다. 이어 대출 브로커 31명을 전국 각 지역 총책·관리책·알선책 등으로 삼고 사회관계망서비스(SNS) 등을 통해 주택을 팔려는 무자본 갭투자자들을 모집했다. 이후 이들은 전세 보증금을 대신 내주는 조건으로 무자본 갭투자자들로부터 주택 83채를 공짜로 사들인 뒤 미리 모집한 허위 세입자들을 이용해 전세계약서를 작성, 무주택 청년 전세대출을 신청해 대출금을 받았다. 대출금은 역할 비중에 따라 나눠 챙겼으며 전세계약서를 작성해 준 공인중개사들은 1건당 20만∼40만원 수수료를 받았다. 경찰은 이들이 애초 대출금을 상환하지 않기로 작정하고 범행한 것으로 보고 있다. 실제 이들의 범행으로 정부가 대신 변제한 대출금은 현재 22억원에 달한다. 김태희 기자 kth08@kyunghyang.com",김태희 기자,20230129,https://v.daum.net/v/20230129212441139,society
41,212431138,경향신문,웃돈까지 붙여 온라인서 마약 사고파는 10대들,"최근 인천경찰청 광역수사대는 텔레그램을 이용해 마약을 사고판 고등학생 3명을 검거했다. 동갑내기 고등학교 3학년으로 2021년 10월 학원에서 서로 알게 된 이들은 텔레그램으로 마약을 사들인 뒤 웃돈을 붙여 되팔았다. 경찰은 필로폰 49g과 케타민 227g, 혀에 붙이는 종이 형태의 마약인 LSD 33개, 엑스터시 140정 등 모두 4억900만원 상당(1만2000명 동시투약분)의 마약을 압수했다. 이들은 경찰 추적과 신분 노출을 피하려고 성인 중간판매책 6명을 모집해 마약류를 매입·판매하기도 했다. 지난해 검거된 10대 마약 사범은 총 294명에 달했다. 만 14세 미성년자도 상당수 있었다. 경찰청 국가수사본부는 지난해 8월부터 12월까지 전국 마약류 유통·투약 사범을 집중 단속해 총 5702명을 검거(791명 구속)했다고 29일 밝혔다. 지난해 같은 기간(4125명)보다 38.2% 증가한 수치다. 유형별로 살펴보면 클럽·유흥업소 일대 마약류 사범이 377명으로 전년(33명) 대비 11.4배 증가했다. 장소는 클럽(42.9%), 유흥업소(26.3%), 노래방(15.9%) 순으로 나타났다. 인터넷·사회관계망서비스(SNS) 등 비대면 거래로 마약류를 불법 유통하는 인터넷 사범 1495명이 검거됐다. 단속·추적이 어려운 다크웹·가상자산을 이용한 마약류 사범은 533명이었다. 마약 판매·제조·밀수 등 공급행위를 한 공급 사범은 1284명 검거됐다. 압수물은 필로폰 16.7㎏, 대마초 24.4㎏, 양귀비 3만4009주, 야바 8만2453정, 엑스터시 5238정, 합성대마(JWH-018) 4063g 등이다. 압수된 범죄수익금은 총 5억2000만원으로, 이 중 3억4800만원 상당이 기소 전 몰수·추징보전 조치됐다. 경찰은 외국인 마약사범 비율(15.2%, 866명)이 지속적으로 증가하고 있다고 밝혔다. 국가별로는 태국 355명(41.0%), 중국 237명(27.4%), 베트남 179명(20.7%), 우즈베키스탄 14명(1.6%), 러시아 14명(1.6%), 기타 67명(7.7%) 등이다. 경찰청 조사에 따르면 지난해 검거된 마약사범 수는 총 1만2387명으로, 지난해(1만626명)보다 16.6%(1761명) 증가했다. 역대 최다였던 2020년(1만2209명)을 넘어선 수치다. 연령별로는 20대가 4203명(33.9%)으로 가장 많았다. 30대(2817명, 22.7%), 60대 이상(1829명, 14.7%), 40대(1764명, 14.2%), 50대(1352명, 10.9%), 10대(294명, 2.4%)가 뒤를 이었다. 경찰은 “인터넷·SNS 등에 익숙한 20·30대 마약류 사범이 증가하는 경향을 보이는 가운데, 10대 마약류 사범 또한 꾸준히 검거하고 있다”며 “최근에는 단순 호기심에 의한 투약을 넘어 유통까지 가담하는 것을 확인했다”고 말했다. 이유진 기자 yjleee@kyunghyang.com",이유진 기자,20230129,https://v.daum.net/v/20230129212431138,society
42,211951095,경향신문,"서울 시내 백화점, 매장선 벗더라도 엘리베이터 탈 땐 써야","실내 마스크 착용 의무가 30일부터 해제된다. 정부 세부지침에 따라 지자체별로 미착용에 따른 과태료 부과 대상을 정하기 때문에 지역마다 마스크를 벗을 수 없는 시설이 다를 수 있다. 29일 서울시에 따르면 서울 지역에서 착용 의무가 유지돼 미착용 시 과태료가 부과되는 대상은 감염 취약시설 중 입소형 시설과 의료기관·약국 및 대중교통의 실내다. ‘실내’는 버스·택시·기차·선박·항공기나 기타 차량 등 운송 수단과 건축물 및 사방이 구획돼 외부와 분리된 모든 구조물을 의미한다. 천장·지붕이 있고 사방이 막히면 실내, 천장·지붕 또는 2면 이상이 열려 자연 환기가 되면 ‘실외’다. 특히 건물(구조물) 내부는 창문 환기가 돼도 실외가 아니다. 30일 출근길, 버스·지하철 등 대중교통을 이용해야 한다면 어느 순간부터 마스크를 써야 할까. 서울시는 열차나 차량에 ‘탑승 중’일 때 착용 의무가 적용돼 미착용 시 과태료가 부과된다고 밝혔다. 승·하차장 등은 과태료 부과 대상이 아니다. 다만 환기가 어려운 밀폐·밀집·밀접 ‘3밀’ 환경이면 마스크 착용이 강력히 권고된다. 마스크 착용 의무 시설이 아닌 시설물 내 사무실 등에서 회의를 할 때도 마찬가지다. 서울시는 아파트와 백화점 등 실내 마스크가 의무는 아닌 공간에도 엘리베이터를 탈 때는 착용을 권고했다. 이번 정부 지침에 따라 일반 실내 체육시설에서 마스크를 벗을 수 있게 되지만 병원 등과 같이 착용 의무 시설 안에 있는 수영장은 물속을 제외한 탈의실 등에서 마스크를 써야 한다. 마스크 의무 시설 내 목욕탕과 사우나도 ‘물속’ 상황이기 때문에 실내 마스크 미착용 시 과태료는 부과되지 않지만 탕 안, 발한실, 샤워실 외에서는 착용해야 한다. 요양원 등 실내 마스크 의무 시설 내 헬스장도 착용 의무가 유지된다. 하지만 격한 운동으로 호흡이 어려운 경우는 즉시 마스크를 벗고 다른 사람과 분리된 별도 장소에서 휴식을 취해야 한다고 서울시 측은 설명했다. 마스크를 반드시 써야 하는 ‘약국’이 실내 착용 의무에서 제외된 ‘대형마트’ 안에 있는 경우는 어떨까. 서울시는 착용 의무는 약국으로 신고된 면적에만 적용돼 해당 구역 안에서 마스크를 쓰지 않으면 과태료 대상이라고 밝혔다. 마트 안의 이동통로 등 공용공간은 과태료가 부과되지 않는 구역이다. 실내 마스크 착용 의무 시설에서 사진을 찍기 위해 잠깐 마스크를 벗으면 과태료 부과에서 예외 상황으로 인정받을 수 있을까. 서울시에 따르면 임명식과 협약식, 포상 등 공식 행사에서 상을 주거나 받는 당사자 등은 촬영을 위한 순간을 한정해 마스크 착용 의무 예외다. 하지만 대화는 자제해달라고 권고했다. 감염병예방법(제49조)에 따라 마스크 착용 위반 당사자에게는 위반 횟수와 관계없이 각 10만원 이하 과태료가 부과된다. 시설 관리·운영자가 마스크 착용 안내 등 관리 의무를 위반하면 300만원 이하의 과태료가 부과된다. 김보미 기자 bomi83@kyunghyang.com",김보미 기자,20230129,https://v.daum.net/v/20230129211951095,society
43,211934093,경향신문,"어린이집·유치원 마스크 착용, 사실상 자율로…부모들 “씌울지 말지 눈치 보여”","“앞으로 어린이집에서 마스크 벗어도 된대. 어때?” 경기 평택시에 거주하는 나현정씨(49)가 29일 딸 하은양(7)에게 물었다. 하은양은 단박에 좋다며 “야호!” 소리를 질렀다. 마스크 해방이 마냥 즐거운 딸을 보며 나씨는 복잡한 생각에 잠겼다. 30일부터 어린이집·유치원을 포함한 대부분의 실내 장소에서 마스크 착용이 의무에서 권고로 바뀐다. 어린 자녀를 키우는 학부모들은 ‘노마스크’ 등원이 반가우면서도 걱정된다고 했다. 보호자들은 최근 유행하는 독감 등 호흡기질환을 걱정했다. 나씨는 “아이가 병치레가 잦다보니 마스크 해제가 걱정되기도 한다”고 말했다. 아이들의 언어발달이 지연되는 것을 걱정하던 보호자들은 노마스크 시대가 반갑다. 서울 영등포구 어린이집에 다니는 정모군(4)은 한 살이 되기 전부터 마스크를 쓰기 시작했다. 정군은 선생님의 입모양을 볼 기회가 적었다. 그래서 지금도 자음 발음을 어려워한다. 정군의 이모 임모씨(29)는 “ㅋ, ㅌ, ㅍ 같은 거센소리를 제대로 발음하지 못한다”며 “언어발달 측면에서는 마스크를 벗는 게 다행”이라고 했다. 이번 실내 마스크 해제 조치는 권고사항이다. 보육기관마다 판단이 다를 수 있다. 지역 맘카페에는 각자의 상황을 공유하는 글이 올라오기도 했다. 한 누리꾼은 “현재 학부모 설문조사를 진행하고 있다”고, 다른 누리꾼은 “아무 공지가 없어 마스크를 씌워 보낼지 말지 눈치게임해야 한다”고 밝혔다. 장소마다 다른 마스크 지침에 혼란스럽다는 반응도 나왔다. 어린이집과 달리 어린이집 통학버스는 마스크 착용 의무 공간으로 지정됐다. 임씨는 “아이에게 통학버스 안에서는 써야 한다는 걸 설명하기가 어려울 것 같다”며 “같은 실내인데 통학버스와 어린이집을 다르게 하는 게 효과가 있을지 잘 모르겠다”고 했다. 전문가들은 실내 마스크 착용 자율화가 바람직하다고 말했다. 정재훈 가천대 길병원 예방의학과 교수는 “코로나19의 경우 영·유아는 감염으로 면역을 획득한 비율이 높고, 인플루엔자도 유행 정점이 지나간 상황”이라며 “장기적으로 봤을 때 지금이 마스크 해제로 나아가는 데 맞는 시점으로 보인다”고 했다. 곽금주 서울대 심리학과 교수는 “언어발달이 가장 왕성한 만 2~3세 때 마스크를 쓰면 언어발달이 지연될 뿐 아니라 사회성이나 정서발달에도 악영향을 준다”며 “앞으로 어린이집에서 또래와의 협동수업을 늘려야 한다”고 조언했다. 전지현·김세훈 기자 jhyun@kyunghyang.com",전지현·김세훈 기자,20230129,https://v.daum.net/v/20230129211934093,society
44,211648076,뉴스1,안동 야산서 불 25분 만에 진화…12평 소실,"(안동=뉴스1) 이성덕 기자 = 29일 오후 4시19분쯤 경북 안동시 수상동 한 야산에서 원인 모를 불이 났다. '산에 불이 났다'는 신고를 접수한 소방당국은 소방차 등 장비 32대와 대원 95명을 투입해 25분 만에 불을 완전히 껐다. 불로 야산 0.004㏊(12.1평) 정도가 탔고, 불을 끄던 주민 2명이 얼굴에 화상을 입고 병원으로 이송됐다. 산불 현장에는 초속 2.1m의 바람이 불었다. 소방당국은 정확한 화재 원인과 피해 규모를 조사 중이다. psyduck@news1.kr",이성덕 기자,20230129,https://v.daum.net/v/20230129211648076,society
